merchant;scraping_date;city_name;hotel_name;star;Starting_period;Ending_period;Camera;Price 1;Price 2;Price 3;Price 4;Price 5;currency
trivago;2020-05-25;ROMA;Parco dei Principi;5;10/08/2020;15/08/2020;camere familiari;685;685;685;685;;eur
trivago;2020-05-25;ROMA;Palazzo Naiadi, The Dedica Anthology, Autograph Collection;5;10/08/2020;15/08/2020;camere familiari;760;765;760;783;783;eur
trivago;2020-05-25;ROMA;Palazzo Manfredi;5;10/08/2020;15/08/2020;camere familiari;296;832;329;343;296;eur
trivago;2020-05-25;ROMA;Grand Hotel Via Veneto;5;10/08/2020;15/08/2020;camere familiari;855;855;1.286;855;1.286;eur
trivago;2020-05-25;ROMA;Palazzo Montemartini a Radisson Collection;5;10/08/2020;15/08/2020;camere familiari;866;867;866;866;;eur
trivago;2020-05-25;ROMA;Villa Agrippina Gran Meliá;5;10/08/2020;15/08/2020;camere familiari;997;1.043;1.693;1.693;997;eur
trivago;2020-05-25;ROMA;Rocco Forte Hotel De Russie;5;10/08/2020;15/08/2020;camere familiari;1.285;1.285;1.285;1.285;;eur
trivago;2020-05-25;ROMA;Singer Palace Hotel;5;10/08/2020;15/08/2020;camere familiari;1.278;1.432;1.524;1.538;1.278;eur
trivago;2020-05-25;ROMA;J.K. Place Roma;5;10/08/2020;15/08/2020;camere familiari;1.513;1.563;1.513;1.513;1.513;eur
trivago;2020-05-25;ROMA;Grand Hotel Plaza;5;10/08/2020;15/08/2020;camere familiari;1.343;1.596;1.343;1.453;1.453;eur
trivago;2020-05-25;ROMA;Hotel Majestic Rome;5;10/08/2020;15/08/2020;camere familiari;3.358;3.657;3.657;3.657;3.657;eur
trivago;2020-05-25;VENEZIA;Princess Guest House;5;10/08/2020;15/08/2020;camere familiari;78;140;140;;;eur
trivago;2020-05-25;VENEZIA;Hotel Hilton Molino Stucky Venice;5;10/08/2020;15/08/2020;camere familiari;371;412;371;437;419;eur
trivago;2020-05-25;VENEZIA;Grand Hotel Dei Dogi, The Dedica Anthology, Autograph Collection;5;10/08/2020;15/08/2020;camere familiari;323;550;550;522;522;eur
trivago;2020-05-25;VENEZIA;Belmond Hotel Cipriani;5;10/08/2020;15/08/2020;camere familiari;2.580;2.580;2.580;2.580;2.580;eur
trivago;2020-05-25;VENEZIA;AO Ostello Venezia Mestre;2;10/08/2020;15/08/2020;camere familiari;35;54;39;;;eur
trivago;2020-05-25;VENEZIA;Santa Marta;;10/08/2020;15/08/2020;camere familiari;72;72;72;;;eur
trivago;2020-05-25;VENEZIA;Residenza Universitaria Gesuiti;;10/08/2020;15/08/2020;camere familiari;86;86;86;;;eur
trivago;2020-05-25;VENEZIA;Colors;;10/08/2020;15/08/2020;camere familiari;89;89;100;100;92;eur
trivago;2020-05-25;VENEZIA;Central Cozy Appartment, Free WiFi, smart TV, Air Condition;;10/08/2020;15/08/2020;camere familiari;92;92;121;;;eur
trivago;2020-05-25;VENEZIA;Camping Venezia Village;;10/08/2020;15/08/2020;camere familiari;93;93;111;;;eur
trivago;2020-05-25;VENEZIA;Jolly Camping in Town;;10/08/2020;15/08/2020;camere familiari;97;97;112;;;eur
trivago;2020-05-25;VENEZIA;Rialto Apartment;;10/08/2020;15/08/2020;camere familiari;108;108;116;;;eur
trivago;2020-05-25;VENEZIA;Veneziacentopercento;;10/08/2020;15/08/2020;camere familiari;100;109;100;;;eur
trivago;2020-05-25;VENEZIA;Charming Venice Apartments;;10/08/2020;15/08/2020;camere familiari;112;112;155;;;eur
trivago;2020-05-25;VENEZIA;Murano Place;;10/08/2020;15/08/2020;camere familiari;86;116;86;;;eur
trivago;2020-05-25;VENEZIA;Venice Apartment;;10/08/2020;15/08/2020;camere familiari;118;118;130;;;eur
trivago;2020-05-25;VENEZIA;Il Glicine Fiorito;;10/08/2020;15/08/2020;camere familiari;121;121;121;121;121;eur
trivago;2020-05-25;VENEZIA;Residenza Goldoni;;10/08/2020;15/08/2020;camere familiari;114;122;122;122;114;eur
trivago;2020-05-25;VENEZIA;Casa Cosmo;;10/08/2020;15/08/2020;camere familiari;119;122;124;;;eur
trivago;2020-05-25;VENEZIA;Alloggi Alla Scala;;10/08/2020;15/08/2020;camere familiari;122;122;122;;;eur
trivago;2020-05-25;BOLSENA;Camping Valdisole;;10/08/2020;15/08/2020;camere familiari;53;53;53;;;eur
trivago;2020-05-25;BOLSENA;Casa Rita;;10/08/2020;15/08/2020;camere familiari;109;109;109;;;eur
trivago;2020-05-25;BOLSENA;Nazionale;3;10/08/2020;15/08/2020;camere familiari;114;114;114;114;114;eur
trivago;2020-05-25;BOLSENA;Bolsena Holiday House;;10/08/2020;15/08/2020;camere familiari;120;120;120;;;eur
trivago;2020-05-25;BOLSENA;Casa Cristina;;10/08/2020;15/08/2020;camere familiari;123;123;123;;;eur
trivago;2020-05-25;BOLSENA;Meridiano 12;;10/08/2020;15/08/2020;camere familiari;134;134;134;;;eur
trivago;2020-05-25;BOLSENA;I Carrilli;;10/08/2020;15/08/2020;camere familiari;144;144;144;144;;eur
trivago;2020-05-25;BOLSENA;La Piazzetta;;10/08/2020;15/08/2020;camere familiari;144;144;144;;;eur
trivago;2020-05-25;BOLSENA;Il Vesconte;;10/08/2020;15/08/2020;camere familiari;149;149;149;;;eur
trivago;2020-05-25;BOLSENA;Casa Reminiscenza;;10/08/2020;15/08/2020;camere familiari;151;151;;;;eur
trivago;2020-05-25;BOLSENA;Ai Platani Hotel Moderno;3;10/08/2020;15/08/2020;camere familiari;184;184;184;184;184;eur
trivago;2020-05-25;BOLSENA;Columbus;4;10/08/2020;15/08/2020;camere familiari;199;199;199;199;199;eur
trivago;2020-05-25;RIVA DEL GARDA;Lido Palace;5;10/08/2020;15/08/2020;camere familiari;2.695;2.695;2.695;2.695;2.695;eur
trivago;2020-05-25;RIVA DEL GARDA;Residence Gemma;;10/08/2020;15/08/2020;camere familiari;83;83;88;;;eur
trivago;2020-05-25;RIVA DEL GARDA;Apartment Brione;;10/08/2020;15/08/2020;camere familiari;112;112;112;;;eur
trivago;2020-05-25;RIVA DEL GARDA;Carloni Enrica Morellato;;10/08/2020;15/08/2020;camere familiari;114;114;114;;;eur
trivago;2020-05-25;RIVA DEL GARDA;Appartamento Vittoria;;10/08/2020;15/08/2020;camere familiari;115;115;122;;;eur
trivago;2020-05-25;RIVA DEL GARDA;Albergo Stella Ditalia;;10/08/2020;15/08/2020;camere familiari;116;116;116;116;116;eur
trivago;2020-05-25;RIVA DEL GARDA;Appartamento Giulia;;10/08/2020;15/08/2020;camere familiari;116;116;116;;;eur
trivago;2020-05-25;RIVA DEL GARDA;Jane's House - Sport&relax;;10/08/2020;15/08/2020;camere familiari;121;121;;;;eur
trivago;2020-05-25;RIVA DEL GARDA;Spiaggia Residence;;10/08/2020;15/08/2020;camere familiari;122;122;122;;;eur
trivago;2020-05-25;RIVA DEL GARDA;Casa Le Mura;;10/08/2020;15/08/2020;camere familiari;126;126;126;;;eur
trivago;2020-05-25;RIVA DEL GARDA;Appartamento Lara;;10/08/2020;15/08/2020;camere familiari;126;126;133;;;eur
trivago;2020-05-25;RIVA DEL GARDA;Primo;3;10/08/2020;15/08/2020;camere familiari;127;127;127;;;eur
trivago;2020-05-25;RIVA DEL GARDA;Rialto;1;10/08/2020;15/08/2020;camere familiari;128;128;128;128;128;eur
trivago;2020-05-25;RIVA DEL GARDA;Via S. Maria, 19 Appartamento;;10/08/2020;15/08/2020;camere familiari;128;128;128;;;eur
trivago;2020-05-25;RIVA DEL GARDA;Viale Trento;;10/08/2020;15/08/2020;camere familiari;129;129;129;;;eur
trivago;2020-05-25;RIVA DEL GARDA;Canarino;3;10/08/2020;15/08/2020;camere familiari;121;132;132;178;178;eur
trivago;2020-05-25;RIVA DEL GARDA;Walk Everywhere;;10/08/2020;15/08/2020;camere familiari;132;132;162;;;eur
trivago;2020-05-25;RIVA DEL GARDA;Villa Berta;;10/08/2020;15/08/2020;camere familiari;133;133;;;;eur
trivago;2020-05-25;RIVA DEL GARDA;Luxury And Smart;;10/08/2020;15/08/2020;camere familiari;135;135;135;;;eur
trivago;2020-05-25;RIVA DEL GARDA;Rivappartamenti;;10/08/2020;15/08/2020;camere familiari;135;135;;;;eur
trivago;2020-05-25;RIVA DEL GARDA;Athos;;10/08/2020;15/08/2020;camere familiari;135;136;140;141;135;eur
trivago;2020-05-25;RIVA DEL GARDA;Dolce Riva Downtown Apartment;;10/08/2020;15/08/2020;camere familiari;138;138;177;;;eur
trivago;2020-05-25;RIVA DEL GARDA;Luxury And Smart;;10/08/2020;15/08/2020;camere familiari;138;138;138;;;eur
trivago;2020-05-25;SIRMIONE;Residence Punta Gro;;10/08/2020;15/08/2020;camere familiari;64;64;57;;;eur
trivago;2020-05-25;SIRMIONE;Camping Villaggio Tiglio;;10/08/2020;15/08/2020;camere familiari;61;96;65;;;eur
trivago;2020-05-25;SIRMIONE;Hotel Gardenia;3;10/08/2020;15/08/2020;camere familiari;101;101;140;122;106;eur
trivago;2020-05-25;SIRMIONE;Monolocale Caravaggio;;10/08/2020;15/08/2020;camere familiari;103;103;103;;;eur
trivago;2020-05-25;SIRMIONE;Residence Magnolie;;10/08/2020;15/08/2020;camere familiari;105;105;105;;;eur
trivago;2020-05-25;SIRMIONE;Appartamenti America;;10/08/2020;15/08/2020;camere familiari;103;106;103;;;eur
trivago;2020-05-25;SIRMIONE;Al Faro-luxury Holiday Home;;10/08/2020;15/08/2020;camere familiari;106;106;106;;;eur
trivago;2020-05-25;SIRMIONE;Poggio Al Lago;;10/08/2020;15/08/2020;camere familiari;111;111;;;;eur
trivago;2020-05-25;SIRMIONE;Case Da Anna - Cascinale - Lago Di Garda;;10/08/2020;15/08/2020;camere familiari;116;116;116;;;eur
trivago;2020-05-25;SIRMIONE;Adriana Sirmione;;10/08/2020;15/08/2020;camere familiari;121;121;;;;eur
trivago;2020-05-25;SIRMIONE;Il Melograno;;10/08/2020;15/08/2020;camere familiari;129;129;129;129;129;eur
trivago;2020-05-25;SIRMIONE;Sirmione;;10/08/2020;15/08/2020;camere familiari;130;130;130;;;eur
trivago;2020-05-25;SIRMIONE;Il Canaletto;;10/08/2020;15/08/2020;camere familiari;130;130;;;;eur
trivago;2020-05-25;SIRMIONE;Apartment With Communal Pool Close To Lake Garda;;10/08/2020;15/08/2020;camere familiari;133;133;227;;;eur
trivago;2020-05-25;SIRMIONE;Sarno Appartamento;;10/08/2020;15/08/2020;camere familiari;133;133;133;;;eur
trivago;2020-05-25;SIRMIONE;Appartamento Margherita;;10/08/2020;15/08/2020;camere familiari;135;135;;;;eur
trivago;2020-05-25;SIRMIONE;Hotel Marolda;3;10/08/2020;15/08/2020;camere familiari;138;138;138;;;eur
trivago;2020-05-25;SIRMIONE;Hotel La Paül;3;10/08/2020;15/08/2020;camere familiari;139;139;421;163;330;eur
trivago;2020-05-25;SIRMIONE;Mavino Appartamenti;;10/08/2020;15/08/2020;camere familiari;140;140;;;;eur
trivago;2020-05-25;SIRMIONE;Perla Sirmione;;10/08/2020;15/08/2020;camere familiari;141;141;141;;;eur
trivago;2020-05-25;SIRMIONE;Casa Dello Zio;;10/08/2020;15/08/2020;camere familiari;143;143;143;;;eur
trivago;2020-05-25;SIRMIONE;Isa Sirmione Apartments;;10/08/2020;15/08/2020;camere familiari;145;145;145;;;eur
trivago;2020-05-25;SIRMIONE;Appartamento Per Vacanze Poggio Al Lago, Bilo, 4 E 5 , 4 Persone (sir100);;10/08/2020;15/08/2020;camere familiari;149;149;;;;eur
trivago;2020-05-25;SIRMIONE;Villa Fiorita Sirmione;;10/08/2020;15/08/2020;camere familiari;149;149;165;;;eur
trivago;2020-05-25;SIRMIONE;Villa Brema;;10/08/2020;15/08/2020;camere familiari;150;150;150;150;;eur
trivago;2020-05-25;STRESA;Hotel Villa & Palazzo Aminta;5;10/08/2020;15/08/2020;camere familiari;749;810;749;749;749;eur
trivago;2020-05-25;STRESA;Casa Della Torre;;10/08/2020;15/08/2020;camere familiari;79;79;108;;;eur
trivago;2020-05-25;STRESA;Bilocale Dante;;10/08/2020;15/08/2020;camere familiari;100;100;100;;;eur
trivago;2020-05-25;STRESA;Al 13 Blu;;10/08/2020;15/08/2020;camere familiari;101;101;101;;;eur
trivago;2020-05-25;STRESA;Al 13 Rosso;;10/08/2020;15/08/2020;camere familiari;101;101;;;;eur
trivago;2020-05-25;STRESA;Casa Elisa;;10/08/2020;15/08/2020;camere familiari;103;103;103;;;eur
trivago;2020-05-25;STRESA;Casa Ines;;10/08/2020;15/08/2020;camere familiari;104;104;104;;;eur
trivago;2020-05-25;STRESA;La Tana Del Lupo;;10/08/2020;15/08/2020;camere familiari;105;105;105;;;eur
trivago;2020-05-25;STRESA;Casa Lawrence;;10/08/2020;15/08/2020;camere familiari;107;107;107;;;eur
trivago;2020-05-25;STRESA;La Casa Dei Sogni;;10/08/2020;15/08/2020;camere familiari;107;107;107;;;eur
trivago;2020-05-25;STRESA;La Rampolina;;10/08/2020;15/08/2020;camere familiari;108;108;;;;eur
trivago;2020-05-25;STRESA;Casa Gènia;;10/08/2020;15/08/2020;camere familiari;108;108;;;;eur
trivago;2020-05-25;STRESA;Casa Clara;;10/08/2020;15/08/2020;camere familiari;109;109;;;;eur
trivago;2020-05-25;STRESA;Langelo;;10/08/2020;15/08/2020;camere familiari;110;110;110;;;eur
trivago;2020-05-25;STRESA;Casa Yin E Yan In Stresa;;10/08/2020;15/08/2020;camere familiari;111;111;111;;;eur
trivago;2020-05-25;STRESA;Fruitn Joy;;10/08/2020;15/08/2020;camere familiari;112;112;124;;;eur
trivago;2020-05-25;STRESA;Sirena;;10/08/2020;15/08/2020;camere familiari;114;114;114;;;eur
trivago;2020-05-25;STRESA;Elena;1;10/08/2020;15/08/2020;camere familiari;114;114;114;114;114;eur
trivago;2020-05-25;STRESA;La Pergola;;10/08/2020;15/08/2020;camere familiari;115;115;;;;eur
trivago;2020-05-25;STRESA;Genzianella;;10/08/2020;15/08/2020;camere familiari;119;119;;;;eur
trivago;2020-05-25;STRESA;Stresa Apartment;;10/08/2020;15/08/2020;camere familiari;120;120;120;;;eur
trivago;2020-05-25;STRESA;Villa Lucciola;;10/08/2020;15/08/2020;camere familiari;121;121;124;124;121;eur
trivago;2020-05-25;STRESA;Lago Blu;;10/08/2020;15/08/2020;camere familiari;121;121;;;;eur
trivago;2020-05-25;STRESA;Don Ezio;;10/08/2020;15/08/2020;camere familiari;121;121;121;;;eur
trivago;2020-05-25;STRESA;Casa Elisabetta;;10/08/2020;15/08/2020;camere familiari;121;121;;;;eur
trivago;2020-05-25;AMALFI;Appartamento Manuela;;10/08/2020;15/08/2020;camere familiari;145;145;;;;eur
trivago;2020-05-25;AMALFI;Hotel Amalfi;3;10/08/2020;15/08/2020;camere familiari;150;150;150;;;eur
trivago;2020-05-25;AMALFI;Villa Rina;;10/08/2020;15/08/2020;camere familiari;176;176;176;176;176;eur
trivago;2020-05-25;AMALFI;Il Gabbiano Apartment;;10/08/2020;15/08/2020;camere familiari;185;185;185;;;eur
trivago;2020-05-25;AMALFI;Lemon Garden;;10/08/2020;15/08/2020;camere familiari;195;195;195;;;eur
trivago;2020-05-25;AMALFI;Casa Marisa;;10/08/2020;15/08/2020;camere familiari;203;203;203;;;eur
trivago;2020-05-25;AMALFI;Casa Panoramica;;10/08/2020;15/08/2020;camere familiari;204;204;225;;;eur
trivago;2020-05-25;AMALFI;Prima Luce;;10/08/2020;15/08/2020;camere familiari;204;204;204;;;eur
trivago;2020-05-25;AMALFI;Residenza Del Duca;;10/08/2020;15/08/2020;camere familiari;208;208;226;;;eur
trivago;2020-05-25;AMALFI;La Pergola;3;10/08/2020;15/08/2020;camere familiari;215;215;232;238;215;eur
trivago;2020-05-25;AMALFI;Cupido Art House Amalfi;;10/08/2020;15/08/2020;camere familiari;218;218;;;;eur
trivago;2020-05-25;AMALFI;La Casa Dei Venti;;10/08/2020;15/08/2020;camere familiari;218;218;218;;;eur
trivago;2020-05-25;AMALFI;Casa Bianca Amore;;10/08/2020;15/08/2020;camere familiari;221;221;244;;;eur
trivago;2020-05-25;AMALFI;Angela House;;10/08/2020;15/08/2020;camere familiari;226;226;;;;eur
trivago;2020-05-25;AMALFI;Casa Amalfitana;;10/08/2020;15/08/2020;camere familiari;228;228;252;;;eur
trivago;2020-05-25;AMALFI;Villa Mare Amalfi;;10/08/2020;15/08/2020;camere familiari;235;235;235;;;eur
trivago;2020-05-25;AMALFI;Stella Marina;;10/08/2020;15/08/2020;camere familiari;239;239;;;;eur
trivago;2020-05-25;AMALFI;Amalfi Hills Country Hotel;;10/08/2020;15/08/2020;camere familiari;158;241;158;158;158;eur
trivago;2020-05-25;AMALFI;La Valle Delle Ferriere;;10/08/2020;15/08/2020;camere familiari;243;243;264;270;243;eur
trivago;2020-05-25;AMALFI;Relais San Basilio Convento;;10/08/2020;15/08/2020;camere familiari;246;246;246;;;eur
trivago;2020-05-25;AMALFI;Casa Lone;;10/08/2020;15/08/2020;camere familiari;246;246;246;;;eur
trivago;2020-05-25;AMALFI;Piccolo Paradiso;;10/08/2020;15/08/2020;camere familiari;252;252;252;;;eur
trivago;2020-05-25;AMALFI;Villa Maria Luigia;;10/08/2020;15/08/2020;camere familiari;254;254;274;274;254;eur
trivago;2020-05-25;AMALFI;Villa Lara;3;10/08/2020;15/08/2020;camere familiari;256;256;256;;;eur
trivago;2020-05-25;AMALFI;Casamalfi;;10/08/2020;15/08/2020;camere familiari;256;256;;;;eur
trivago;2020-05-25;RIMINI;i-Suite Design Hotel;5;10/08/2020;15/08/2020;camere familiari;647;657;647;647;647;eur
trivago;2020-05-25;RIMINI;Grand Hotel Rimini;5;10/08/2020;15/08/2020;camere familiari;732;732;766;772;732;eur
trivago;2020-05-25;RIMINI;Sunflower City;2;10/08/2020;15/08/2020;camere familiari;52;52;53;;;eur
trivago;2020-05-25;RIMINI;Berna B&B Youth People;;10/08/2020;15/08/2020;camere familiari;95;95;102;;;eur
trivago;2020-05-25;RIMINI;Hotel Sanremo;3;10/08/2020;15/08/2020;camere familiari;104;104;104;109;109;eur
trivago;2020-05-25;RIMINI;Hotel Lily;3;10/08/2020;15/08/2020;camere familiari;107;107;114;114;107;eur
trivago;2020-05-25;RIMINI;Little;3;10/08/2020;15/08/2020;camere familiari;105;107;130;130;130;eur
trivago;2020-05-25;RIMINI;Ambra;3;10/08/2020;15/08/2020;camere familiari;110;110;198;198;198;eur
trivago;2020-05-25;RIMINI;Spiaggia Marconi;3;10/08/2020;15/08/2020;camere familiari;99;114;114;107;99;eur
trivago;2020-05-25;RIMINI;Hotel Tiberius;3;10/08/2020;15/08/2020;camere familiari;116;116;116;116;116;eur
trivago;2020-05-25;RIMINI;Nelson;3;10/08/2020;15/08/2020;camere familiari;119;119;131;147;133;eur
trivago;2020-05-25;RIMINI;Residence Carioca;;10/08/2020;15/08/2020;camere familiari;123;123;137;;;eur
trivago;2020-05-25;RIMINI;Reale;3;10/08/2020;15/08/2020;camere familiari;123;123;123;123;123;eur
trivago;2020-05-25;RIMINI;Emanuela;2;10/08/2020;15/08/2020;camere familiari;124;124;191;;;eur
trivago;2020-05-25;RIMINI;Ideale;2;10/08/2020;15/08/2020;camere familiari;126;126;126;126;126;eur
trivago;2020-05-25;RIMINI;Casa Centro Storico Rimini;;10/08/2020;15/08/2020;camere familiari;127;127;;;;eur
trivago;2020-05-25;RIMINI;Villa Lauda;1;10/08/2020;15/08/2020;camere familiari;127;127;157;157;143;eur
trivago;2020-05-25;RIMINI;Mini;3;10/08/2020;15/08/2020;camere familiari;128;128;130;133;128;eur
trivago;2020-05-25;RIMINI;Marilonda;3;10/08/2020;15/08/2020;camere familiari;128;128;141;176;176;eur
trivago;2020-05-25;RIMINI;Holiday Beach;2;10/08/2020;15/08/2020;camere familiari;128;128;128;;;eur
trivago;2020-05-25;RIMINI;Spring;3;10/08/2020;15/08/2020;camere familiari;129;129;135;135;135;eur
trivago;2020-05-25;RIMINI;Pigalle;;10/08/2020;15/08/2020;camere familiari;129;129;142;142;142;eur
trivago;2020-05-25;RIMINI;Baden Baden;2;10/08/2020;15/08/2020;camere familiari;129;129;141;142;129;eur
trivago;2020-05-25;RIMINI;Hotel Principe Di Piemonte;3;10/08/2020;15/08/2020;camere familiari;129;131;133;146;142;eur
trivago;2020-05-25;RIMINI;Hotel Arcangelo;3;10/08/2020;15/08/2020;camere familiari;113;131;113;147;123;eur
trivago;2020-05-25;SANTA MARGHERITA LIGURE;Grand Hotel Miramare;5;10/08/2020;15/08/2020;camere familiari;601;601;601;601;601;eur
trivago;2020-05-25;SANTA MARGHERITA LIGURE;Eight Hotel Paraggi;5;10/08/2020;15/08/2020;camere familiari;2.210;2.210;2.210;2.210;;eur
trivago;2020-05-25;SANTA MARGHERITA LIGURE;La Violara Three Room Apartment;;10/08/2020;15/08/2020;camere familiari;132;132;152;;;eur
trivago;2020-05-25;SANTA MARGHERITA LIGURE;Appartamento Per Vacanze San Siro;;10/08/2020;15/08/2020;camere familiari;140;140;;;;eur
trivago;2020-05-25;SANTA MARGHERITA LIGURE;Noah Andrea;;10/08/2020;15/08/2020;camere familiari;140;140;140;;;eur
trivago;2020-05-25;SANTA MARGHERITA LIGURE;Appartamento Dogali;;10/08/2020;15/08/2020;camere familiari;144;144;144;;;eur
trivago;2020-05-25;SANTA MARGHERITA LIGURE;Casa Tina Santa Margherita Ligure;;10/08/2020;15/08/2020;camere familiari;146;146;146;;;eur
trivago;2020-05-25;SANTA MARGHERITA LIGURE;Casa Dogali;;10/08/2020;15/08/2020;camere familiari;151;151;;;;eur
trivago;2020-05-25;SANTA MARGHERITA LIGURE;Tea Apartment;;10/08/2020;15/08/2020;camere familiari;157;157;;;;eur
trivago;2020-05-25;SANTA MARGHERITA LIGURE;Le Camarelle;;10/08/2020;15/08/2020;camere familiari;179;179;179;;;eur
trivago;2020-05-25;SANTA MARGHERITA LIGURE;Romeo;;10/08/2020;15/08/2020;camere familiari;193;193;;;;eur
trivago;2020-05-25;SANTA MARGHERITA LIGURE;Nicolina;;10/08/2020;15/08/2020;camere familiari;193;193;;;;eur
trivago;2020-05-25;SANTA MARGHERITA LIGURE;Sunflower Apartment;;10/08/2020;15/08/2020;camere familiari;202;202;220;;;eur
trivago;2020-05-25;SANTA MARGHERITA LIGURE;Santa Margherita: Bord De Mer;;10/08/2020;15/08/2020;camere familiari;208;208;;;;eur
trivago;2020-05-25;SANTA MARGHERITA LIGURE;Hotel La Vela;3;10/08/2020;15/08/2020;camere familiari;213;213;240;240;216;eur
trivago;2020-05-25;SANTA MARGHERITA LIGURE;Luna Sui Tetti;;10/08/2020;15/08/2020;camere familiari;218;218;218;;;eur
trivago;2020-05-25;SANTA MARGHERITA LIGURE;Terrace And Garden Santa Margherita - Ap2b;;10/08/2020;15/08/2020;camere familiari;234;234;234;;;eur
trivago;2020-05-25;SANTA MARGHERITA LIGURE;Appartamento S. Margherita L.;;10/08/2020;15/08/2020;camere familiari;250;250;;;;eur
trivago;2020-05-25;SANTA MARGHERITA LIGURE;Cicalina;;10/08/2020;15/08/2020;camere familiari;296;296;;;;eur
trivago;2020-05-25;SANTA MARGHERITA LIGURE;S. Margherita Family Apartment With Terrace;;10/08/2020;15/08/2020;camere familiari;296;297;307;;;eur
trivago;2020-05-25;SANTA MARGHERITA LIGURE;Il Cigno;;10/08/2020;15/08/2020;camere familiari;300;300;328;;;eur
trivago;2020-05-25;SANTA MARGHERITA LIGURE;Sandy Apartment;;10/08/2020;15/08/2020;camere familiari;314;314;344;;;eur
trivago;2020-05-25;SANTA MARGHERITA LIGURE;Jolanda;3;10/08/2020;15/08/2020;camere familiari;265;346;346;346;346;eur
trivago;2020-05-25;SANTA MARGHERITA LIGURE;Eden Pool & Restaurant;;10/08/2020;15/08/2020;camere familiari;369;369;405;;;eur
trivago;2020-05-25;SANTA MARGHERITA LIGURE;Park Hotel Suisse;4;10/08/2020;15/08/2020;camere familiari;378;378;378;;;eur
trivago;2020-05-25;TAORMINA;Hotel NH Collection Taormina;5;10/08/2020;15/08/2020;camere familiari;517;517;666;668;593;eur
trivago;2020-05-25;TAORMINA;Hotel El Jebel;5;10/08/2020;15/08/2020;camere familiari;852;855;977;977;852;eur
trivago;2020-05-25;TAORMINA;Grand Hotel San Pietro;5;10/08/2020;15/08/2020;camere familiari;719;880;719;719;719;eur
trivago;2020-05-25;TAORMINA;The Ashbee Hotel;5;10/08/2020;15/08/2020;camere familiari;1.560;1.560;1.560;1.560;1.560;eur
trivago;2020-05-25;TAORMINA;Hotel Metropole Taormina;5;10/08/2020;15/08/2020;camere familiari;1.805;1.805;1.805;1.805;1.805;eur
trivago;2020-05-25;TAORMINA;VOI Grand Hotel Mazzaró Sea Palace;5;10/08/2020;15/08/2020;camere familiari;1.805;1.805;1.805;1.805;1.805;eur
trivago;2020-05-25;TAORMINA;Belmond Grand Hotel Timeo;5;10/08/2020;15/08/2020;camere familiari;4.775;4.775;4.775;4.775;4.775;eur
trivago;2020-05-25;TAORMINA;Villa La Spada;;10/08/2020;15/08/2020;camere familiari;99;99;99;;;eur
trivago;2020-05-25;TAORMINA;Al Chiaro Di Luna;;10/08/2020;15/08/2020;camere familiari;104;104;104;104;104;eur
trivago;2020-05-25;TAORMINA;Casa Aurora;;10/08/2020;15/08/2020;camere familiari;107;107;107;183;;eur
trivago;2020-05-25;TAORMINA;Ikebana;;10/08/2020;15/08/2020;camere familiari;117;117;;;;eur
trivago;2020-05-25;TAORMINA;Taohome;;10/08/2020;15/08/2020;camere familiari;119;119;119;;;eur
trivago;2020-05-25;TAORMINA;Hotel Inn Taormina;3;10/08/2020;15/08/2020;camere familiari;124;124;131;137;124;eur
trivago;2020-05-25;TAORMINA;Comeinsicily Al Mercato;;10/08/2020;15/08/2020;camere familiari;124;124;;;;eur
trivago;2020-05-25;TAORMINA;Beach Apartments;;10/08/2020;15/08/2020;camere familiari;130;130;130;;;eur
trivago;2020-05-25;TAORMINA;Mastrissa Country House;;10/08/2020;15/08/2020;camere familiari;136;136;136;;;eur
trivago;2020-05-25;TAORMINA;Lory House Taormina;;10/08/2020;15/08/2020;camere familiari;140;140;140;;;eur
trivago;2020-05-25;TAORMINA;Miriam Sea Front;;10/08/2020;15/08/2020;camere familiari;143;143;;;;eur
trivago;2020-05-25;TAORMINA;Il Giardino Di Graziella;;10/08/2020;15/08/2020;camere familiari;144;144;;;;eur
trivago;2020-05-25;TAORMINA;Giasone Apart;;10/08/2020;15/08/2020;camere familiari;140;144;140;;;eur
trivago;2020-05-25;TAORMINA;The Lemon Tree;;10/08/2020;15/08/2020;camere familiari;145;145;;;;eur
trivago;2020-05-25;TAORMINA;Il Gelsomino Taormina Center;;10/08/2020;15/08/2020;camere familiari;145;145;145;;;eur
trivago;2020-05-25;TAORMINA;Santuzza Hotel;3;10/08/2020;15/08/2020;camere familiari;92;147;148;148;92;eur
trivago;2020-05-25;TAORMINA;Taormina City Center;;10/08/2020;15/08/2020;camere familiari;147;147;147;;;eur
trivago;2020-05-25;TAORMINA;La Villa Nina;;10/08/2020;15/08/2020;camere familiari;148;148;148;;;eur
trivago;2020-05-25;ABETONE;Appartamento Val Di Luce Abetone;;10/08/2020;15/08/2020;camere familiari;81;81;;;;eur
trivago;2020-05-25;ABETONE;Trilocale Sulle Piste Da Sci;;10/08/2020;15/08/2020;camere familiari;89;89;;;;eur
trivago;2020-05-25;ABETONE;Residence Cristallo;;10/08/2020;15/08/2020;camere familiari;90;90;90;;;eur
trivago;2020-05-25;ABETONE;La Casetta Allabetone Loft Mansarda;;10/08/2020;15/08/2020;camere familiari;107;107;107;;;eur
trivago;2020-05-25;ABETONE;Appartamento Valentina;;10/08/2020;15/08/2020;camere familiari;116;116;116;;;eur
